,0,1,2
1967,649.11,1.0,2.0
1968,649.44,1.0,2.0
1969,649.77,1.0,2.0
1970,650.1,1.0,2.0
1971,650.4300000000001,1.0,2.0
1972,650.76,1.0,2.0
1973,651.09,1.0,2.0
1974,651.4200000000001,1.0,2.0
1975,651.75,1.0,2.0
1976,652.08,1.0,2.0
1977,652.4100000000001,1.0,2.0
1978,652.74,1.0,2.0
1979,653.07,1.0,2.0
1980,653.4,1.0,2.0
1981,653.73,1.0,2.0
1982,654.0600000000001,1.0,2.0
1983,654.39,1.0,2.0
1984,654.72,1.0,2.0
1985,655.0500000000001,1.0,2.0
1986,655.38,1.0,2.0
1987,655.71,1.0,2.0
1988,656.0400000000001,1.0,2.0
1989,656.37,1.0,2.0
1990,656.7,1.0,2.0
1991,657.0300000000001,1.0,2.0
1992,657.36,1.0,2.0
1993,657.69,1.0,2.0
1994,658.02,1.0,2.0
1995,658.35,1.0,2.0
1996,658.6800000000001,1.0,2.0
1997,659.01,1.0,2.0
1998,659.34,1.0,2.0
1999,659.6700000000001,1.0,2.0
2000,660.0,1.0,2.0
2001,660.33,1.0,2.0
2002,660.6600000000001,1.0,2.0
2003,660.99,1.0,2.0
2004,661.32,1.0,2.0
2005,661.65,1.0,2.0
2006,661.98,1.0,2.0
2007,662.3100000000001,1.0,2.0
2008,662.64,1.0,2.0
2009,662.97,1.0,2.0
2010,663.3000000000001,1.0,2.0
2011,663.63,1.0,2.0
2012,663.96,1.0,2.0
2013,664.2900000000001,1.0,2.0
2014,664.62,1.0,2.0
2015,664.95,1.0,2.0
2016,665.2800000000001,1.0,2.0
2017,665.61,1.0,2.0
2018,665.94,1.0,2.0
2019,666.27,1.0,2.0
2020,666.6,1.0,2.0
2021,666.9300000000001,1.0,2.0
2022,667.26,1.0,2.0
2023,667.59,1.0,2.0
2024,667.9200000000001,1.0,2.0
2025,668.25,1.0,2.0
2026,668.58,1.0,2.0
2027,668.9100000000001,1.0,2.0
2028,669.24,1.0,2.0
2029,669.57,1.0,2.0
2030,669.9,1.0,2.0
2031,670.23,1.0,2.0
2032,670.5600000000001,1.0,2.0
2033,670.89,1.0,2.0
2034,671.22,1.0,2.0
2035,671.5500000000001,1.0,2.0
2036,671.88,1.0,2.0
2037,672.21,1.0,2.0
2038,672.5400000000001,1.0,2.0
2039,672.87,1.0,2.0
2040,673.2,1.0,2.0
2041,673.5300000000001,1.0,2.0
2042,673.86,1.0,2.0
2043,674.19,1.0,2.0
2044,674.52,1.0,2.0
2045,674.85,1.0,2.0
2046,675.1800000000001,1.0,2.0
2047,675.51,1.0,2.0
2048,675.84,1.0,2.0
2049,676.1700000000001,1.0,2.0
2050,676.5,1.0,2.0
2051,676.83,1.0,2.0
2052,677.1600000000001,1.0,2.0
2053,677.49,1.0,2.0
2054,677.82,1.0,2.0
2055,678.15,1.0,2.0
2056,678.48,1.0,2.0
2057,678.8100000000001,1.0,2.0
2058,679.14,1.0,2.0
2059,679.47,1.0,2.0
2060,679.8000000000001,1.0,2.0
2061,680.13,1.0,2.0
2062,680.46,1.0,2.0
2063,680.7900000000001,1.0,2.0
2064,681.12,1.0,2.0
2065,681.45,1.0,2.0
2066,681.7800000000001,1.0,2.0
2067,682.11,1.0,2.0
2068,682.44,1.0,2.0
2069,682.77,1.0,2.0
2070,683.1,1.0,2.0
2071,683.4300000000001,1.0,2.0
2072,683.76,1.0,2.0
2073,684.09,1.0,2.0
2074,684.4200000000001,1.0,2.0
2075,684.75,1.0,2.0
2076,685.08,1.0,2.0
2077,685.4100000000001,1.0,2.0
2078,685.74,1.0,2.0
2079,686.07,1.0,2.0
2080,686.4,1.0,2.0
2081,686.73,1.0,2.0
2082,687.0600000000001,1.0,2.0
2083,687.39,1.0,2.0
2084,687.72,1.0,2.0
2085,688.0500000000001,1.0,2.0
2086,688.38,1.0,2.0
2087,688.71,1.0,2.0
2088,689.0400000000001,1.0,2.0
2089,689.37,1.0,2.0
2090,689.7,1.0,2.0
2091,690.0300000000001,1.0,2.0
2092,690.36,1.0,2.0
2093,690.69,1.0,2.0
2094,691.02,1.0,2.0
2095,691.35,1.0,2.0
2096,691.6800000000001,1.0,2.0
2097,692.01,1.0,2.0
2098,692.34,1.0,2.0
2099,692.6700000000001,1.0,2.0
2100,693.0,1.0,2.0
2101,693.33,1.0,2.0
2102,693.6600000000001,1.0,2.0
2103,693.99,1.0,2.0
2104,694.32,1.0,2.0
2105,694.65,1.0,2.0
2106,694.98,1.0,2.0
2107,695.3100000000001,1.0,2.0
2108,695.64,1.0,2.0
2109,695.97,1.0,2.0
2110,696.3000000000001,1.0,2.0
2111,696.63,1.0,2.0
2112,696.96,1.0,2.0
2113,697.2900000000001,1.0,2.0
2114,697.62,1.0,2.0
2115,697.95,1.0,2.0
2116,698.2800000000001,1.0,2.0
2117,698.61,1.0,2.0
2118,698.94,1.0,2.0
2119,699.27,1.0,2.0
2120,699.6,1.0,2.0
2121,699.9300000000001,1.0,2.0
2122,700.26,1.0,2.0
2123,700.59,1.0,2.0
2124,700.9200000000001,1.0,2.0
2125,701.25,1.0,2.0
2126,701.58,1.0,2.0
2127,701.9100000000001,1.0,2.0
2128,702.24,1.0,2.0
2129,702.57,1.0,2.0
2130,702.9,1.0,2.0
2131,703.23,1.0,2.0
2132,703.5600000000001,1.0,2.0
2133,703.89,1.0,2.0
2134,704.22,1.0,2.0
2135,704.5500000000001,1.0,2.0
2136,704.88,1.0,2.0
2137,705.21,1.0,2.0
2138,705.5400000000001,1.0,2.0
2139,705.87,1.0,2.0
2140,706.2,1.0,2.0
2141,706.5300000000001,1.0,2.0
2142,706.86,1.0,2.0
2143,707.19,1.0,2.0
2144,707.52,1.0,2.0
2145,707.85,1.0,2.0
2146,708.1800000000001,1.0,2.0
2147,708.51,1.0,2.0
2148,708.84,1.0,2.0
2149,709.1700000000001,1.0,2.0
2150,709.5,1.0,2.0
2151,709.83,1.0,2.0
2152,710.1600000000001,1.0,2.0
2153,710.49,1.0,2.0
2154,710.82,1.0,2.0
2155,711.15,1.0,2.0
2156,711.48,1.0,2.0
2157,711.8100000000001,1.0,2.0
2158,712.14,1.0,2.0
2159,712.47,1.0,2.0
2160,712.8000000000001,1.0,2.0
2161,713.13,1.0,2.0
2162,713.46,1.0,2.0
2163,713.7900000000001,1.0,2.0
2164,714.12,1.0,2.0
2165,714.45,1.0,2.0
2166,714.7800000000001,1.0,2.0
2167,715.11,1.0,2.0
2168,715.44,1.0,2.0
2169,715.77,1.0,2.0
2170,716.1,1.0,2.0
2171,716.4300000000001,1.0,2.0
2172,716.76,1.0,2.0
2173,717.09,1.0,2.0
2174,717.4200000000001,1.0,2.0
2175,717.75,1.0,2.0
2176,718.08,1.0,2.0
2177,718.4100000000001,1.0,2.0
2178,718.74,1.0,2.0
2179,719.07,1.0,2.0
2180,719.4,1.0,2.0
2181,719.73,1.0,2.0
2182,720.0600000000001,1.0,2.0
2183,720.39,1.0,2.0
2184,720.72,1.0,2.0
2185,721.0500000000001,1.0,2.0
2186,721.38,1.0,2.0
2187,721.71,1.0,2.0
2188,722.0400000000001,1.0,2.0
2189,722.37,1.0,2.0
2190,722.7,1.0,2.0
2191,723.0300000000001,1.0,2.0
2192,723.36,1.0,2.0
2193,723.69,1.0,2.0
2194,724.02,1.0,2.0
2195,724.35,1.0,2.0
2196,724.6800000000001,1.0,2.0
2197,725.01,1.0,2.0
2198,725.34,1.0,2.0
2199,725.6700000000001,1.0,2.0
2200,726.0,1.0,2.0
2201,726.33,1.0,2.0
2202,726.6600000000001,1.0,2.0
2203,726.99,1.0,2.0
2204,727.32,1.0,2.0
2205,727.6500000000001,1.0,2.0
2206,727.98,1.0,2.0
2207,728.3100000000001,1.0,2.0
2208,728.64,1.0,2.0
2209,728.97,1.0,2.0
2210,729.3000000000001,1.0,2.0
2211,729.63,1.0,2.0
2212,729.96,1.0,2.0
2213,730.2900000000001,1.0,2.0
2214,730.62,1.0,2.0
2215,730.95,1.0,2.0
2216,731.2800000000001,1.0,2.0
2217,731.61,1.0,2.0
2218,731.94,1.0,2.0
2219,732.27,1.0,2.0
2220,732.6,1.0,2.0
2221,732.9300000000001,1.0,2.0
2222,733.26,1.0,2.0
2223,733.59,1.0,2.0
2224,733.9200000000001,1.0,2.0
2225,734.25,1.0,2.0
2226,734.58,1.0,2.0
2227,734.9100000000001,1.0,2.0
2228,735.24,1.0,2.0
2229,735.57,1.0,2.0
2230,735.9000000000001,1.0,2.0
2231,736.23,1.0,2.0
2232,736.5600000000001,1.0,2.0
2233,736.89,1.0,2.0
2234,737.22,1.0,2.0
2235,737.5500000000001,1.0,2.0
2236,737.88,1.0,2.0
2237,738.21,1.0,2.0
2238,738.5400000000001,1.0,2.0
2239,738.87,1.0,2.0
2240,739.2,1.0,2.0
2241,739.5300000000001,1.0,2.0
2242,739.86,1.0,2.0
2243,740.19,1.0,2.0
2244,740.52,1.0,2.0
2245,740.85,1.0,2.0
2246,741.1800000000001,1.0,2.0
2247,741.51,1.0,2.0
2248,741.84,1.0,2.0
2249,742.1700000000001,1.0,2.0
2250,742.5,1.0,2.0
2251,742.83,1.0,2.0
2252,743.1600000000001,1.0,2.0
2253,743.49,1.0,2.0
2254,743.82,1.0,2.0
2255,744.1500000000001,1.0,2.0
2256,744.48,1.0,2.0
2257,744.8100000000001,1.0,2.0
2258,745.14,1.0,2.0
2259,745.47,1.0,2.0
2260,745.8000000000001,1.0,2.0
2261,746.13,1.0,2.0
2262,746.46,1.0,2.0
2263,746.7900000000001,1.0,2.0
2264,747.12,1.0,2.0
2265,747.45,1.0,2.0
2266,747.7800000000001,1.0,2.0
2267,748.11,1.0,2.0
2268,748.44,1.0,2.0
2269,748.77,1.0,2.0
2270,749.1,1.0,2.0
2271,749.4300000000001,1.0,2.0
2272,749.76,1.0,2.0
2273,750.09,1.0,2.0
2274,750.4200000000001,1.0,2.0
2275,750.75,1.0,2.0
2276,751.08,1.0,2.0
2277,751.4100000000001,1.0,2.0
2278,751.74,1.0,2.0
2279,752.07,1.0,2.0
2280,752.4000000000001,1.0,2.0
2281,752.73,1.0,2.0
2282,753.0600000000001,1.0,2.0
2283,753.39,1.0,2.0
2284,753.72,1.0,2.0
2285,754.0500000000001,1.0,2.0
2286,754.38,1.0,2.0
2287,754.71,1.0,2.0
2288,755.0400000000001,1.0,2.0
2289,755.37,1.0,2.0
2290,755.7,1.0,2.0
2291,756.0300000000001,1.0,2.0
2292,756.36,1.0,2.0
2293,756.69,1.0,2.0
2294,757.02,1.0,2.0
2295,757.35,1.0,2.0
2296,757.6800000000001,1.0,2.0
2297,758.01,1.0,2.0
2298,758.34,1.0,2.0
2299,758.6700000000001,1.0,2.0
2300,759.0,1.0,2.0
2301,759.33,1.0,2.0
2302,759.6600000000001,1.0,2.0
2303,759.99,1.0,2.0
2304,760.32,1.0,2.0
2305,760.6500000000001,1.0,2.0
2306,760.98,1.0,2.0
2307,761.3100000000001,1.0,2.0
2308,761.64,1.0,2.0
2309,761.97,1.0,2.0
2310,762.3000000000001,1.0,2.0
2311,762.63,1.0,2.0
2312,762.96,1.0,2.0
2313,763.2900000000001,1.0,2.0
2314,763.62,1.0,2.0
2315,763.95,1.0,2.0
2316,764.2800000000001,1.0,2.0
2317,764.61,1.0,2.0
2318,764.94,1.0,2.0
2319,765.27,1.0,2.0
2320,765.6,1.0,2.0
2321,765.9300000000001,1.0,2.0
2322,766.26,1.0,2.0
2323,766.59,1.0,2.0
2324,766.9200000000001,1.0,2.0
2325,767.25,1.0,2.0
2326,767.58,1.0,2.0
2327,767.9100000000001,1.0,2.0
2328,768.24,1.0,2.0
2329,768.57,1.0,2.0
2330,768.9000000000001,1.0,2.0
2331,769.23,1.0,2.0
2332,769.5600000000001,1.0,2.0
2333,769.89,1.0,2.0
2334,770.22,1.0,2.0
2335,770.5500000000001,1.0,2.0
2336,770.88,1.0,2.0
2337,771.21,1.0,2.0
2338,771.5400000000001,1.0,2.0
2339,771.87,1.0,2.0
2340,772.2,1.0,2.0
2341,772.5300000000001,1.0,2.0
2342,772.86,1.0,2.0
2343,773.19,1.0,2.0
2344,773.52,1.0,2.0
2345,773.85,1.0,2.0
2346,774.1800000000001,1.0,2.0
2347,774.51,1.0,2.0
2348,774.84,1.0,2.0
2349,775.1700000000001,1.0,2.0
2350,775.5,1.0,2.0
2351,775.83,1.0,2.0
2352,776.1600000000001,1.0,2.0
2353,776.49,1.0,2.0
2354,776.82,1.0,2.0
2355,777.1500000000001,1.0,2.0
2356,777.48,1.0,2.0
2357,777.8100000000001,1.0,2.0
2358,778.14,1.0,2.0
2359,778.47,1.0,2.0
2360,778.8000000000001,1.0,2.0
2361,779.13,1.0,2.0
2362,779.46,1.0,2.0
2363,779.7900000000001,1.0,2.0
2364,780.12,1.0,2.0
2365,780.45,1.0,2.0
2366,780.7800000000001,1.0,2.0
2367,781.11,1.0,2.0
2368,781.44,1.0,2.0
2369,781.77,1.0,2.0
2370,782.1,1.0,2.0
2371,782.4300000000001,1.0,2.0
2372,782.76,1.0,2.0
2373,783.09,1.0,2.0
2374,783.4200000000001,1.0,2.0
2375,783.75,1.0,2.0
2376,784.08,1.0,2.0
2377,784.4100000000001,1.0,2.0
2378,784.74,1.0,2.0
2379,785.07,1.0,2.0
2380,785.4000000000001,1.0,2.0
2381,785.73,1.0,2.0
2382,786.0600000000001,1.0,2.0
2383,786.39,1.0,2.0
2384,786.72,1.0,2.0
2385,787.0500000000001,1.0,2.0
2386,787.38,1.0,2.0
2387,787.71,1.0,2.0
2388,788.0400000000001,1.0,2.0
2389,788.37,1.0,2.0
2390,788.7,1.0,2.0
2391,789.0300000000001,1.0,2.0
2392,789.36,1.0,2.0
2393,789.69,1.0,2.0
2394,790.02,1.0,2.0
2395,790.35,1.0,2.0
2396,790.6800000000001,1.0,2.0
2397,791.01,1.0,2.0
2398,791.34,1.0,2.0
2399,791.6700000000001,1.0,2.0
2400,792.0,1.0,2.0
2401,792.33,1.0,2.0
2402,792.6600000000001,1.0,2.0
2403,792.99,1.0,2.0
2404,793.32,1.0,2.0
2405,793.6500000000001,1.0,2.0
2406,793.98,1.0,2.0
2407,794.3100000000001,1.0,2.0
2408,794.64,1.0,2.0
2409,794.97,1.0,2.0
2410,795.3000000000001,1.0,2.0
2411,795.63,1.0,2.0
2412,795.96,1.0,2.0
2413,796.2900000000001,1.0,2.0
2414,796.62,1.0,2.0
2415,796.95,1.0,2.0
2416,797.2800000000001,1.0,2.0
2417,797.61,1.0,2.0
2418,797.94,1.0,2.0
2419,798.27,1.0,2.0
2420,798.6,1.0,2.0
2421,798.9300000000001,1.0,2.0
2422,799.26,1.0,2.0
2423,799.59,1.0,2.0
2424,799.9200000000001,1.0,2.0
2425,800.25,1.0,2.0
2426,800.58,1.0,2.0
2427,800.9100000000001,1.0,2.0
2428,801.24,1.0,2.0
2429,801.57,1.0,2.0
2430,801.9000000000001,1.0,2.0
2431,802.23,1.0,2.0
2432,802.5600000000001,1.0,2.0
2433,802.89,1.0,2.0
2434,803.22,1.0,2.0
2435,803.5500000000001,1.0,2.0
2436,803.88,1.0,2.0
2437,804.21,1.0,2.0
2438,804.5400000000001,1.0,2.0
2439,804.87,1.0,2.0
2440,805.2,1.0,2.0
2441,805.5300000000001,1.0,2.0
2442,805.86,1.0,2.0
2443,806.19,1.0,2.0
2444,806.52,1.0,2.0
2445,806.85,1.0,2.0
2446,807.1800000000001,1.0,2.0
2447,807.51,1.0,2.0
2448,807.84,1.0,2.0
2449,808.1700000000001,1.0,2.0
2450,808.5,1.0,2.0
2451,808.83,1.0,2.0
2452,809.1600000000001,1.0,2.0
2453,809.49,1.0,2.0
2454,809.82,1.0,2.0
2455,810.1500000000001,1.0,2.0
2456,810.48,1.0,2.0
2457,810.8100000000001,1.0,2.0
2458,811.14,1.0,2.0
2459,811.47,1.0,2.0
2460,811.8000000000001,1.0,2.0
2461,812.13,1.0,2.0
2462,812.46,1.0,2.0
2463,812.7900000000001,1.0,2.0
2464,813.12,1.0,2.0
2465,813.45,1.0,2.0
2466,813.7800000000001,1.0,2.0
2467,814.11,1.0,2.0
2468,814.44,1.0,2.0
2469,814.77,1.0,2.0
2470,815.1,1.0,2.0
2471,815.4300000000001,1.0,2.0
2472,815.76,1.0,2.0
2473,816.09,1.0,2.0
2474,816.4200000000001,1.0,2.0
2475,816.75,1.0,2.0
2476,817.08,1.0,2.0
2477,817.4100000000001,1.0,2.0
2478,817.74,1.0,2.0
2479,818.07,1.0,2.0
2480,818.4000000000001,1.0,2.0
2481,818.73,1.0,2.0
2482,819.0600000000001,1.0,2.0
2483,819.39,1.0,2.0
2484,819.72,1.0,2.0
2485,820.0500000000001,1.0,2.0
2486,820.38,1.0,2.0
2487,820.71,1.0,2.0
2488,821.0400000000001,1.0,2.0
2489,821.37,1.0,2.0
2490,821.7,1.0,2.0
2491,822.0300000000001,1.0,2.0
2492,822.36,1.0,2.0
2493,822.69,1.0,2.0
2494,823.0200000000001,1.0,2.0
2495,823.35,1.0,2.0
2496,823.6800000000001,1.0,2.0
2497,824.01,1.0,2.0
2498,824.34,1.0,2.0
2499,824.6700000000001,1.0,2.0
2500,825.0,1.0,2.0
2501,825.33,1.0,2.0
2502,825.6600000000001,1.0,2.0
2503,825.99,1.0,2.0
2504,826.32,1.0,2.0
2505,826.6500000000001,1.0,2.0
2506,826.98,1.0,2.0
2507,827.3100000000001,1.0,2.0
2508,827.64,1.0,2.0
2509,827.97,1.0,2.0
2510,828.3000000000001,1.0,2.0
2511,828.63,1.0,2.0
2512,828.96,1.0,2.0
2513,829.2900000000001,1.0,2.0
2514,829.62,1.0,2.0
2515,829.95,1.0,2.0
2516,830.2800000000001,1.0,2.0
2517,830.61,1.0,2.0
2518,830.94,1.0,2.0
2519,831.2700000000001,1.0,2.0
2520,831.6,1.0,2.0
2521,831.9300000000001,1.0,2.0
2522,832.26,1.0,2.0
2523,832.59,1.0,2.0
2524,832.9200000000001,1.0,2.0
2525,833.25,1.0,2.0
2526,833.58,1.0,2.0
2527,833.9100000000001,1.0,2.0
2528,834.24,1.0,2.0
2529,834.57,1.0,2.0
2530,834.9000000000001,1.0,2.0
2531,835.23,1.0,2.0
2532,835.5600000000001,1.0,2.0
2533,835.89,1.0,2.0
2534,836.22,1.0,2.0
2535,836.5500000000001,1.0,2.0
2536,836.88,1.0,2.0
2537,837.21,1.0,2.0
2538,837.5400000000001,1.0,2.0
2539,837.87,1.0,2.0
2540,838.2,1.0,2.0
2541,838.5300000000001,1.0,2.0
2542,838.86,1.0,2.0
2543,839.19,1.0,2.0
2544,839.5200000000001,1.0,2.0
2545,839.85,1.0,2.0
2546,840.1800000000001,1.0,2.0
2547,840.51,1.0,2.0
2548,840.84,1.0,2.0
2549,841.1700000000001,1.0,2.0
2550,841.5,1.0,2.0
2551,841.83,1.0,2.0
2552,842.1600000000001,1.0,2.0
2553,842.49,1.0,2.0
2554,842.82,1.0,2.0
2555,843.1500000000001,1.0,2.0
2556,843.48,1.0,2.0
2557,843.8100000000001,1.0,2.0
2558,844.14,1.0,2.0
2559,844.47,1.0,2.0
2560,844.8000000000001,1.0,2.0
2561,845.13,1.0,2.0
2562,845.46,1.0,2.0
2563,845.7900000000001,1.0,2.0
2564,846.12,1.0,2.0
2565,846.45,1.0,2.0
2566,846.7800000000001,1.0,2.0
2567,847.11,1.0,2.0
2568,847.44,1.0,2.0
2569,847.7700000000001,1.0,2.0
2570,848.1,1.0,2.0
2571,848.4300000000001,1.0,2.0
2572,848.76,1.0,2.0
2573,849.09,1.0,2.0
2574,849.4200000000001,1.0,2.0
2575,849.75,1.0,2.0
2576,850.08,1.0,2.0
2577,850.4100000000001,1.0,2.0
2578,850.74,1.0,2.0
2579,851.07,1.0,2.0
2580,851.4000000000001,1.0,2.0
2581,851.73,1.0,2.0
2582,852.0600000000001,1.0,2.0
2583,852.39,1.0,2.0
2584,852.72,1.0,2.0
2585,853.0500000000001,1.0,2.0
2586,853.38,1.0,2.0
2587,853.71,1.0,2.0
2588,854.0400000000001,1.0,2.0
2589,854.37,1.0,2.0
2590,854.7,1.0,2.0
2591,855.0300000000001,1.0,2.0
2592,855.36,1.0,2.0
2593,855.69,1.0,2.0
2594,856.0200000000001,1.0,2.0
2595,856.35,1.0,2.0
2596,856.6800000000001,1.0,2.0
2597,857.01,1.0,2.0
2598,857.34,1.0,2.0
2599,857.6700000000001,1.0,2.0
2600,858.0,1.0,2.0
2601,858.33,1.0,2.0
2602,858.6600000000001,1.0,2.0
2603,858.99,1.0,2.0
2604,859.32,1.0,2.0
2605,859.6500000000001,1.0,2.0
2606,859.98,1.0,2.0
2607,860.3100000000001,1.0,2.0
2608,860.64,1.0,2.0
2609,860.97,1.0,2.0
2610,861.3000000000001,1.0,2.0
2611,861.63,1.0,2.0
2612,861.96,1.0,2.0
2613,862.2900000000001,1.0,2.0
2614,862.62,1.0,2.0
2615,862.95,1.0,2.0
2616,863.2800000000001,1.0,2.0
2617,863.61,1.0,2.0
2618,863.94,1.0,2.0
2619,864.2700000000001,1.0,2.0
2620,864.6,1.0,2.0
2621,864.9300000000001,1.0,2.0
2622,865.26,1.0,2.0
2623,865.59,1.0,2.0
2624,865.9200000000001,1.0,2.0
2625,866.25,1.0,2.0
2626,866.58,1.0,2.0
2627,866.9100000000001,1.0,2.0
2628,867.24,1.0,2.0
2629,867.57,1.0,2.0
2630,867.9000000000001,1.0,2.0
2631,868.23,1.0,2.0
2632,868.5600000000001,1.0,2.0
2633,868.89,1.0,2.0
2634,869.22,1.0,2.0
2635,869.5500000000001,1.0,2.0
2636,869.88,1.0,2.0
2637,870.21,1.0,2.0
2638,870.5400000000001,1.0,2.0
2639,870.87,1.0,2.0
2640,871.2,1.0,2.0
2641,871.5300000000001,1.0,2.0
2642,871.86,1.0,2.0
2643,872.19,1.0,2.0
2644,872.5200000000001,1.0,2.0
2645,872.85,1.0,2.0
2646,873.1800000000001,1.0,2.0
2647,873.51,1.0,2.0
2648,873.84,1.0,2.0
2649,874.1700000000001,1.0,2.0
2650,874.5,1.0,2.0
2651,874.83,1.0,2.0
2652,875.1600000000001,1.0,2.0
2653,875.49,1.0,2.0
2654,875.82,1.0,2.0
2655,876.1500000000001,1.0,2.0
2656,876.48,1.0,2.0
2657,876.8100000000001,1.0,2.0
2658,877.14,1.0,2.0
2659,877.47,1.0,2.0
2660,877.8000000000001,1.0,2.0
2661,878.13,1.0,2.0
2662,878.46,1.0,2.0
2663,878.7900000000001,1.0,2.0
2664,879.12,1.0,2.0
2665,879.45,1.0,2.0
2666,879.7800000000001,1.0,2.0
2667,880.11,1.0,2.0
2668,880.44,1.0,2.0
2669,880.7700000000001,1.0,2.0
2670,881.1,1.0,2.0
2671,881.4300000000001,1.0,2.0
2672,881.76,1.0,2.0
2673,882.09,1.0,2.0
2674,882.4200000000001,1.0,2.0
2675,882.75,1.0,2.0
2676,883.08,1.0,2.0
2677,883.4100000000001,1.0,2.0
2678,883.74,1.0,2.0
2679,884.07,1.0,2.0
2680,884.4000000000001,1.0,2.0
2681,884.73,1.0,2.0
2682,885.0600000000001,1.0,2.0
2683,885.39,1.0,2.0
2684,885.72,1.0,2.0
2685,886.0500000000001,1.0,2.0
2686,886.38,1.0,2.0
2687,886.71,1.0,2.0
2688,887.0400000000001,1.0,2.0
2689,887.37,1.0,2.0
2690,887.7,1.0,2.0
2691,888.0300000000001,1.0,2.0
2692,888.36,1.0,2.0
2693,888.69,1.0,2.0
2694,889.0200000000001,1.0,2.0
2695,889.35,1.0,2.0
2696,889.6800000000001,1.0,2.0
2697,890.01,1.0,2.0
2698,890.34,1.0,2.0
2699,890.6700000000001,1.0,2.0
2700,891.0,1.0,2.0
2701,891.33,1.0,2.0
2702,891.6600000000001,1.0,2.0
2703,891.99,1.0,2.0
2704,892.32,1.0,2.0
2705,892.6500000000001,1.0,2.0
2706,892.98,1.0,2.0
2707,893.3100000000001,1.0,2.0
2708,893.64,1.0,2.0
2709,893.97,1.0,2.0
2710,894.3000000000001,1.0,2.0
2711,894.63,1.0,2.0
2712,894.96,1.0,2.0
2713,895.2900000000001,1.0,2.0
2714,895.62,1.0,2.0
2715,895.95,1.0,2.0
2716,896.2800000000001,1.0,2.0
2717,896.61,1.0,2.0
2718,896.94,1.0,2.0
2719,897.2700000000001,1.0,2.0
2720,897.6,1.0,2.0
2721,897.9300000000001,1.0,2.0
2722,898.26,1.0,2.0
2723,898.59,1.0,2.0
2724,898.9200000000001,1.0,2.0
2725,899.25,1.0,2.0
2726,899.58,1.0,2.0
2727,899.9100000000001,1.0,2.0
2728,900.24,1.0,2.0
2729,900.57,1.0,2.0
2730,900.9000000000001,1.0,2.0
2731,901.23,1.0,2.0
2732,901.5600000000001,1.0,2.0
2733,901.89,1.0,2.0
2734,902.22,1.0,2.0
2735,902.5500000000001,1.0,2.0
2736,902.88,1.0,2.0
2737,903.21,1.0,2.0
2738,903.5400000000001,1.0,2.0
2739,903.87,1.0,2.0
2740,904.2,1.0,2.0
2741,904.5300000000001,1.0,2.0
2742,904.86,1.0,2.0
2743,905.19,1.0,2.0
2744,905.5200000000001,1.0,2.0
2745,905.85,1.0,2.0
2746,906.1800000000001,1.0,2.0
2747,906.51,1.0,2.0
2748,906.84,1.0,2.0
2749,907.1700000000001,1.0,2.0
2750,907.5,1.0,2.0
2751,907.83,1.0,2.0
2752,908.1600000000001,1.0,2.0
2753,908.49,1.0,2.0
2754,908.82,1.0,2.0
2755,909.1500000000001,1.0,2.0
2756,909.48,1.0,2.0
2757,909.8100000000001,1.0,2.0
2758,910.14,1.0,2.0
2759,910.47,1.0,2.0
2760,910.8000000000001,1.0,2.0
2761,911.13,1.0,2.0
2762,911.46,1.0,2.0
2763,911.7900000000001,1.0,2.0
2764,912.12,1.0,2.0
2765,912.45,1.0,2.0
2766,912.7800000000001,1.0,2.0
2767,913.11,1.0,2.0
2768,913.44,1.0,2.0
2769,913.7700000000001,1.0,2.0
2770,914.1,1.0,2.0
2771,914.4300000000001,1.0,2.0
2772,914.76,1.0,2.0
2773,915.09,1.0,2.0
2774,915.4200000000001,1.0,2.0
2775,915.75,1.0,2.0
2776,916.08,1.0,2.0
2777,916.4100000000001,1.0,2.0
2778,916.74,1.0,2.0
2779,917.07,1.0,2.0
2780,917.4000000000001,1.0,2.0
2781,917.73,1.0,2.0
2782,918.0600000000001,1.0,2.0
2783,918.3900000000001,1.0,2.0
2784,918.72,1.0,2.0
2785,919.0500000000001,1.0,2.0
2786,919.38,1.0,2.0
2787,919.71,1.0,2.0
2788,920.0400000000001,1.0,2.0
2789,920.37,1.0,2.0
2790,920.7,1.0,2.0
2791,921.0300000000001,1.0,2.0
2792,921.36,1.0,2.0
2793,921.69,1.0,2.0
2794,922.0200000000001,1.0,2.0
2795,922.35,1.0,2.0
2796,922.6800000000001,1.0,2.0
2797,923.01,1.0,2.0
2798,923.34,1.0,2.0
2799,923.6700000000001,1.0,2.0
2800,924.0,1.0,2.0
2801,924.33,1.0,2.0
2802,924.6600000000001,1.0,2.0
2803,924.99,1.0,2.0
2804,925.32,1.0,2.0
2805,925.6500000000001,1.0,2.0
2806,925.98,1.0,2.0
2807,926.3100000000001,1.0,2.0
2808,926.6400000000001,1.0,2.0
2809,926.97,1.0,2.0
2810,927.3000000000001,1.0,2.0
2811,927.63,1.0,2.0
2812,927.96,1.0,2.0
2813,928.2900000000001,1.0,2.0
2814,928.62,1.0,2.0
2815,928.95,1.0,2.0
2816,929.2800000000001,1.0,2.0
2817,929.61,1.0,2.0
2818,929.94,1.0,2.0
2819,930.2700000000001,1.0,2.0
2820,930.6,1.0,2.0
2821,930.9300000000001,1.0,2.0
2822,931.26,1.0,2.0
2823,931.59,1.0,2.0
